,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
159,159,https://weibo.cn//u/7397046460,还是下雨吧-,男,其他,36,6,4,反正以后碰到这种事，如果不是事关自己或家人，能躲多远就躲多远，爱谁谁。,0,2020-08-26 20:41 ,negative
160,160,https://weibo.cn//u/1914944862,真心快语,男,河南,582,24,24,希望正义不会太迟！,0,2020-08-26 20:40 ,positive
161,161,https://weibo.cn//u/1918839144,寒山冬梅,男,上海,4366,199,271,真媒体,0,2020-08-26 20:39 ,negative
162,162,https://weibo.cn//u/6189384274,双姝艳198511,女,其他,4779,123,125,这要是没有网络的舆论压力，够东西们就和稀泥了。他们的妈的。警察判案靠舆论了！,0,2020-08-26 20:37 ,negative
163,163,https://weibo.cn//u/5095846289,天杀的天杀,男,江苏,2330,892,728,尼玛,0,2020-08-26 20:37 ,negative
164,164,https://weibo.cn//u/6018596975,天山的包子,女,河北,200,187,157,因为这件事，粉了你们，大家加油！,0,2020-08-26 20:37 ,positive
165,165,https://weibo.cn//u/2814727503,双子拥白云,女,上海,75,526,148,当地警署实在扛不住舆论压力啊,0,2020-08-26 20:35 ,negative
166,166,https://weibo.cn//u/7343408454,doctor-凌凌凌,男,其他,4,39,1,新浪撤热搜要脸不？,0,2020-08-26 20:34 ,negative
167,167,https://weibo.cn//u/3615312931,陌尛虫-乡下小透明,女,湖北,3380,408,332,这是什么警察     举报             赞[0]         回复             今天 20:34 来自网页,0,2020-08-26 20:34 ,negative
168,168,https://weibo.cn//u/7371410298,黑色蛋卷冰淇淋,女,吉林,142,55,3,耽误孩子一年高考，可能就是一生的改写，请问谁能负责相关责任人需要怎么处理？,0,2020-08-26 20:34 ,negative
169,169,https://weibo.cn//u/5520849113,超爱我的蛙,女,湖南,307,889,1123,感谢有你们这样正义的媒体,0,2020-08-26 20:33 ,positive
170,170,https://weibo.cn//u/3650592634,从小喜欢驴cz,男,辽宁,7121,368,409,赔偿呢,0,2020-08-26 20:32 ,negative
171,171,https://weibo.cn//u/2254842532,白衣小贱魔,男,海外,2092,99,215,舆论除了宣传党的政策外也要起到监督作用,0,2020-08-26 20:31 ,positive
172,172,https://weibo.cn//u/5765002514,FXXK-EVO之地平线,男,四川,59,210,809,恐怕以后真的不敢轻易做好事了,0,2020-08-26 20:29 ,negative
173,173,https://weibo.cn//u/7211849052,对线鬼才火锅,男,其他,27,50,49,干得漂亮!!,0,2020-08-26 20:28 ,positive
174,174,https://weibo.cn//u/5016855888,谁给点旋律Dhao,男,四川,7,25,44,跟闹着玩似的，说抓就抓，说放就放，感觉就是你说什么就是什么,0,2020-08-26 20:27 ,negative
175,175,https://weibo.cn//u/1879440645,黄与姜与小禾,女,河南,95,347,126,没有什么见义勇为的 千万不要多管闲事  后果咱们承担不起,0,2020-08-26 20:26 ,negative
176,176,https://weibo.cn//u/1879440645,黄与姜与小禾,女,河南,95,347,126,没有什么见义勇为的 千万不要多管闲事  后果咱们承担不起,0,2020-08-26 20:26 ,negative
177,177,https://weibo.cn//u/3228755404,謹宸_GlaubeMir,女,广东,2469,539,1705,东方今报超级棒,0,2020-08-26 20:26 ,positive
178,178,https://weibo.cn//u/1046604257,纯鱼的世界,男,黑龙江,268,130,630,感谢东方今报！！！,0,2020-08-26 20:26 ,positive
179,179,https://weibo.cn//u/5488498164,楼北都,女,山东,122,1829,292,给您点赞了  坏人才应该得到惩罚  好人不该被冤枉     举报             赞[0]         回复             今天 20:24 来自网页,0,2020-08-26 20:24 ,negative
180,180,https://weibo.cn//u/6588709615,风197301,男,其他,3041,169,200,期待后续结果,0,2020-08-26 20:24 ,positive
181,181,https://weibo.cn//u/5298179865,橙子味月亮与六便士,女,河南,354,337,182,很棒呀,0,2020-08-26 20:22 ,positive
182,182,https://weibo.cn//u/5298179865,橙子味月亮与六便士,女,河南,354,337,182,棒得很点个赞👍,0,2020-08-26 20:22 ,positive
183,183,https://weibo.cn//231238473,何时枭雄,男,广东,5601,743,487,后续的调查结果会怎样？会不会处理那个”无论什么原因，不是故意的难道是无意的吗？的垃圾警察？,0,2020-08-26 20:22 ,negative
184,184,https://weibo.cn//u/6293853019,宸铮YYT,男,其他,0,11,10,回复@汶坤儿姐姐:其实我就在浙江读书当年英语太差120只能考二十多读了职高，初三结束高一还没开始那段时间怎么说呢，当时有一个比我大朋友进去了判了几年我就醒悟了，然后我这个专业也不考英语，今年高考发挥失常差点就上了本科,0,2020-08-26 20:21 ,positive
185,185,https://weibo.cn//u/5737710749,一江日辰,男,安徽,47,245,13,回复@居一龙家的猫:@一江日辰：又是永州，永州的警察就是真的没有用，真当大家都忘了当年强奸未成年女生的事件了吗？不得不说前人的预言，真的非常准：永州之野产异蛇，黑质而白章，触草木，尽死，以啮人，无御之者。 🐍=👮♂️ @中国妇女报,3,2020-08-26 20:20 ,positive
186,186,https://weibo.cn//u/2859107180,年华已传说,男,山东,315,513,59,     举报             赞[0]         回复             今天 20:20 来自网页,0,2020-08-26 20:20 ,negative
187,187,https://weibo.cn//u/6522318288,新芹日记,女,浙江,541,757,99,东方今报，关注你了,0,2020-08-26 20:19 ,positive
188,188,https://weibo.cn//u/3175912064,雅男国际,男,海南,50,70,43,回复@黝黑的粽子:现在的警察叔叔真低能，连小偷都懒得去抓了,0,2020-08-26 20:18 ,negative
189,189,https://weibo.cn//u/2400916620,苏子Joyce,女,广东,1185,994,290, ,0,2020-08-26 20:18 ,positive
190,190,https://weibo.cn//u/6902354813,翩翩风采太美妙,男,黑龙江,1784,222,631,//@东方今报:东方今报新闻热线：16603712315     举报             赞[0]         回复             今天 20:17 来自网页,0,2020-08-26 20:17 ,negative
191,191,https://weibo.cn//shamenzhengping,一池荷叶居士,男,浙江,21832,663,2168,那个通报不要删除哦。留着过年,0,2020-08-26 20:17 ,negative
192,192,https://weibo.cn//u/5017267854,C墨小白是总攻啊,女,广东,34,12,44,这样子以后谁还敢帮忙救助，非得弄得这么大才引起重视,0,2020-08-26 20:16 ,negative
193,193,https://weibo.cn//qq1145680036,玉和是我,女,广东,944,1691,1776,东方今报，,0,2020-08-26 20:15 ,positive
194,194,https://weibo.cn//u/2005811893,Shutaro-osa,男,广东,2175,815,267,论第四权的重要性,0,2020-08-26 20:15 ,positive
195,195,https://weibo.cn//chuangshikeji,美每烘焙包装,男,广东,8582,2798,651,这种不发个荣誉证书 然后奖励一下 你对得起这么几天给人家拘留带来的心里伤害吗？终于知道为啥现在都见死不救了，看到大街上砍人没有一个人去制止都逃命，为啥？因为你制止可能就给犯罪分子弄伤或者弄死了法律还要判刑，所以不难理解当年昆明火车站恐怖袭击砍死那么多人都不还手,0,2020-08-26 20:14 ,negative
196,196,https://weibo.cn//u/6025865569,汶坤儿姐姐,女,四川,614,323,77,回复@梧桐树上的鱼浅浅:这倒是🉑️,0,2020-08-26 20:14 ,positive
197,197,https://weibo.cn//u/6025865569,汶坤儿姐姐,女,四川,614,323,77,回复@宸铮YYT:,0,2020-08-26 20:13 ,positive
198,198,https://weibo.cn//u/7464947293,夏天和西瓜是本命,女,北京,161,67,5,国内警察本来就素质低，看看各省的警校就知道了。分数低到专科就行，校内堪比黑社会。考公务员录取警察，男性分数比女性低200，可以想象选出来的都是什么东西。//,0,2020-08-26 20:13 ,negative
199,199,https://weibo.cn//u/7464280131,大灰狼_94122,男,其他,1,36,1,为啥子这么讨厌警察，一件件事败坏观感。,0,2020-08-26 20:13 ,negative
200,200,https://weibo.cn//u/7351936414,胖卓一家亲,男,其他,343,692,57,正义不会迟到,0,2020-08-26 20:13 ,positive
201,201,https://weibo.cn//u/5720528322,爱玩屎的阿拉蕾凉,男,其他,32,97,13,二十年目睹之怪现状,0,2020-08-26 20:13 ,negative
202,202,https://weibo.cn//u/7464280131,大灰狼_94122,男,其他,1,36,1,谁办的案，出来走两步，,0,2020-08-26 20:13 ,negative
203,203,https://weibo.cn//u/1074387931,梧桐树上的鱼浅浅,女,北京,1067,47,181,回复@汶坤儿姐姐:那估计是了。其实还有个好方式，见义勇为，来年高考给加分。或者省内高校出现下吧。,0,2020-08-26 20:13 ,positive
204,204,https://weibo.cn//u/1591145117,GK小峰,男,辽宁,531,1020,266,回复@居一龙家的猫:条子还说啥了，我跟胡同学经历过几乎一模一样的事，条子跟我说的话我现在还记得，他打你他犯法，你摔倒他你等于跟他互殴，那就看谁伤的重。正义？呵呵,0,2020-08-26 20:09 ,negative
205,205,https://weibo.cn//u/7264294788,不傲娇Cv会死,女,新疆,95,191,26,还好正义来的不算迟,0,2020-08-26 20:09 ,positive
206,206,https://weibo.cn//u/6293853019,宸铮YYT,男,其他,0,11,10,回复@汶坤儿姐姐:所以你说他是职高的我真的挺惊讶的，在我们普遍的意识里职高可能除了江浙两省职业教育发展的不错，其余的都是不学好混日子抽烟打架那种，但是这个男生的做法我觉得很稳重，比很多高中生都要稳重的多,0,2020-08-26 20:09 ,positive
207,207,https://weibo.cn//u/5724436930,所隔皆山海所念皆星河,男,内蒙古,81,74,169,回复@晴丶天·:哈哈哈，赔钱也得救,0,2020-08-26 20:08 ,negative
208,208,https://weibo.cn//u/7350156506,碎碎念的墨墨,女,甘肃,151,84,7,回复@大萌的小傲娇:希望真的可以成为人民的喉舌,0,2020-08-26 20:08 ,positive
209,209,https://weibo.cn//u/7350156506,碎碎念的墨墨,女,甘肃,151,84,7,回复@livssn:哎,0,2020-08-26 20:07 ,negative
210,210,https://weibo.cn//u/1791715170,n-hate-com无忧,男,北京,8885,453,867,真心希望这个事是个案，一边喊着口号要见义勇为，一边这样干，网民一翻就翻案了，这都什么事啊。被人多想那是肯定的,0,2020-08-26 20:07 ,negative
211,211,https://weibo.cn//kiss520wacaka,wacaka,女,广东,9243,252,758,三觀很正,0,2020-08-26 20:05 ,positive
212,212,https://weibo.cn//u/7364921414,我伤了又伤又傻,男,其他,6,0,1,一个人的委屈，要付出漫长的等待，多方努力，才能换来其他改变，该多痛苦。,0,2020-08-26 20:05 ,negative
213,213,https://weibo.cn//u/6025865569,汶坤儿姐姐,女,四川,614,323,77,回复@宸铮YYT:,0,2020-08-26 20:04 ,positive
214,214,https://weibo.cn//u/6025865569,汶坤儿姐姐,女,四川,614,323,77,回复@宸铮YYT:对对对，感觉他其实反应挺快的,0,2020-08-26 20:04 ,positive
215,215,https://weibo.cn//u/6293853019,宸铮YYT,男,其他,0,11,10,回复@汶坤儿姐姐:刚开始看他的做事方法我还以为是重点中学的，比一般的学生冷静多了（毕竟18岁正是血气方刚的年纪）,0,2020-08-26 20:03 ,positive
216,216,https://weibo.cn//u/6293853019,宸铮YYT,男,其他,0,11,10,回复@汶坤儿姐姐:感觉他处理事情比较冷静，先追上去查监控再报警，不像一些中西部地方得职业学校学生很冲动，直接上手,0,2020-08-26 20:03 ,positive
217,217,https://weibo.cn//u/5689367113,好面相走好运,女,湖北,57,35,487,见义勇为，应该大力表扬！！！,0,2020-08-26 20:01 ,positive
218,218,https://weibo.cn//u/1003749115,红色警戒VIP,男,其他,21,50,24,如今的公检法，简直令人一言难尽,0,2020-08-26 20:00 ,negative
219,219,https://weibo.cn//u/6075367349,大大梅紫,女,山东,231,189,24,感谢东方今报的努力，没让我对见义勇为失去信心,0,2020-08-26 19:59 ,positive
220,220,https://weibo.cn//u/7254594316,路过腐木97631,男,其他,1,20,1,回复@黝黑的粽子:说真的感觉这jc有受贿嫌疑,0,2020-08-26 19:57 ,negative
221,221,https://weibo.cn//u/5279995194,玲音君,女,其他,267,169,36,回复@东方今报:果断关注,0,2020-08-26 19:57 ,positive
222,222,https://weibo.cn//u/7254594316,路过腐木97631,男,其他,1,20,1,回复@居一龙家的猫:该停职可以停职了,0,2020-08-26 19:56 ,negative
223,223,https://weibo.cn//u/2462998124,会珍惜你的,男,四川,2287,1627,916,回复@东方今报:@东方今报：东方今报新闻热线：16603712315保持起来，再加个关注然后微信来一个,0,2020-08-26 19:54 ,positive
224,224,https://weibo.cn//u/2462998124,会珍惜你的,男,四川,2287,1627,916,回复@东方今报:@东方今报：东方今报新闻热线：16603712315,0,2020-08-26 19:53 ,positive
225,225,https://weibo.cn//u/6040067557,上川lx,女,河北,24,84,4,还粉碎性骨折，你怎么不粉末性骨折,0,2020-08-26 19:52 ,negative
226,226,https://weibo.cn//u/5737710749,一江日辰,男,安徽,47,245,13,：又是永州，永州的警察就是真的没有用，真当大家都忘了当年强奸未成年女生的事件了吗？不得不说前人的预言，真的非常准：永州之野产异蛇，黑质而白章，触草木，尽死，以啮人，无御之者。 🐍=👮♂️ ,0,2020-08-26 19:51 ,negative
227,227,https://weibo.cn//u/3888034813,吃饭睡觉了_hjy,女,福建,380,298,81,回复@居一龙家的猫:是哪家警局干的这混账事,0,2020-08-26 19:49 ,negative
228,228,https://weibo.cn//u/5592360842,清静而行,女,北京,195,270,197,回复@居一龙家的猫:追责！这么下去 国将不国了！,1,2020-08-26 19:49 ,negative
229,229,https://weibo.cn//u/6183350138,nice陌上,女,其他,544,553,95,这才像话嘛，要不以后谁还敢做正义的事情，都视而不见。,0,2020-08-26 19:48 ,negative
230,230,https://weibo.cn//u/5602106554,lslmurenxia,男,河北,980,1439,193,希望永州公安公正执法，让人民看到正义力量的雄起！,0,2020-08-26 19:48 ,positive
231,231,https://weibo.cn//u/5592360842,清静而行,女,北京,195,270,197,回复@居一龙家的猫:警察脑子里的屎可以少一点吗？只要是惩治罪恶，给对方多大伤害都可以！尤其是在对方是强势一方的时候！,1,2020-08-26 19:48 ,negative
232,232,https://weibo.cn//u/3888034813,吃饭睡觉了_hjy,女,福建,380,298,81,警方也是傻，谁是好人谁是坏人这么明显，还在那这那的。。。法律的初衷不就是惩罚坏人保护好人吗,0,2020-08-26 19:48 ,negative
233,233,https://weibo.cn//u/7440093776,芙恋水30700,男,其他,68,230,5,     举报             赞[0]         回复             今天 19:47 来自网页,0,2020-08-26 19:47 ,negative
234,234,https://weibo.cn//u/2345238374,BC丶Rocko,男,四川,2275,932,922,又是和稀泥的警察，把事情搞得一团糟,0,2020-08-26 19:47 ,negative
235,235,https://weibo.cn//u/2141951335,晴丶天·,男,辽宁,109,85,124,回复@所隔皆山海所念皆星河:JC这是在帮你，没让你赔钱，偷着乐吧你,0,2020-08-26 19:46 ,negative
236,236,https://weibo.cn//u/5210847702,堇霏霏,男,北京,365,141,40,撤热搜了吧,1,2020-08-26 19:46 ,negative
237,237,https://weibo.cn//u/5592360842,清静而行,女,北京,195,270,197,回复@辅导员什么都会:执法的怎么这么没良知呢,1,2020-08-26 19:46 ,negative
238,238,https://weibo.cn//u/5838512159,烁烁景景,男,其他,88,66,102,回复@姜湖-晓霜:说的对，不要怪人心冷漠，都是因为心被伤透了,0,2020-08-26 19:45 ,positive
239,239,https://weibo.cn//u/3164437745,独孤淼3164437745,女,北京,12,139,17,那个二十万算不算敲诈勒索,0,2020-08-26 19:45 ,negative
240,240,https://weibo.cn//u/5525097916,L艾-LING,女,广东,135,213,39,家暴被打成断胳膊腿的不处理，见义勇为还被抓，有些办事的人真够🐮,0,2020-08-26 19:44 ,negative
241,241,https://weibo.cn//u/6357277597,Dong京不太熱,男,四川,39,115,108,莫寒好人心,0,2020-08-26 19:44 ,positive
242,242,https://weibo.cn//u/3180603700,搁浅lry,女,河南,34,267,55,现在还能借助舆论，不知道“舆论治国”以前有多少好人被冤。为正义发声的是好媒体,0,2020-08-26 19:44 ,negative
243,243,https://weibo.cn//u/5971158888,--甜甜圈ZHjjj,女,江苏,126,69,133,@STAR_09,0,2020-08-26 19:43 ,positive
244,244,https://weibo.cn//u/6196744840,蓝胖子家的小哆啦,女,其他,49,17,3,感谢伸张正义，希望后续有当地“粉碎性骨折”医院处理结果和需要网民教他做人的执法人员的处理结果。,0,2020-08-26 19:41 ,positive
245,245,https://weibo.cn//u/6454509607,千-树_,男,其他,4,7,15,回复@居一龙家的猫:早就对警察没有好感了,1,2020-08-26 19:41 ,negative
246,246,https://weibo.cn//u/3268691222,喝了雄黄酒的白娘娘,女,福建,5532,156,243,转发微博,0,2020-08-26 19:41 ,negative
247,247,https://weibo.cn//u/6357520607,北芷芷,女,湖北,1021,202,69,东方今报真的太棒了,0,2020-08-26 19:41 ,positive
248,248,https://weibo.cn//u/3871717217,肉肉今晚早睡了麽,女,其他,2324,534,263,威胁别人的都没被拘留，正当防卫的却被刑拘，如果网络不像现在发达，这个案子是不是就这么结了,0,2020-08-26 19:40 ,negative
249,249,https://weibo.cn//u/2108639213,塔俐班班长,男,北京,1373,485,438,得亏这次这个媒体一直跟进报导，要不这小伙吃几天牢饭事小，故意伤害刑事案底，以后工作就业影响多大,0,2020-08-26 19:39 ,negative
250,250,https://weibo.cn//u/5465368193,你的仙女宁阿,女,其他,1,296,49,辛苦了，真是委屈男孩子了     举报             赞[0]         回复             今天 19:37 来自网页,0,2020-08-26 19:37 ,negative
251,251,https://weibo.cn//u/1770562504,hana00_04,女,甘肃,1904,312,249,当地警局歪理一堆,0,2020-08-26 19:37 ,negative
252,252,https://weibo.cn//u/5359137241,蒋新道37792,男,其他,26,79,49,能查查那个黄警官跟雷某是什么关系，是不是有利益关系，这黄警官明显在偏袒雷某，从他接受记者采访时语音中,0,2020-08-26 19:35 ,negative
253,253,https://weibo.cn//u/5943682727,寂寞的花岗岩,女,四川,589,66,35,关注了，希望继续努力为我等屁民伸张正义,1,2020-08-26 19:34 ,positive
254,254,https://weibo.cn//u/6310821974,yixiaoerguo6688,女,浙江,256,460,79,我关注你了，为人民的正义👍,0,2020-08-26 19:33 ,positive
255,255,https://weibo.cn//u/2820025791,喵喵高高gg,女,黑龙江,29,159,80,男孩加油，,1,2020-08-26 19:32 ,positive
256,256,https://weibo.cn//u/6025865569,汶坤儿姐姐,女,四川,614,323,77,回复@宸铮YYT:你关心这个干什么,0,2020-08-26 19:31 ,negative
257,257,https://weibo.cn//u/6025865569,汶坤儿姐姐,女,四川,614,323,77,回复@宸铮YYT:是,0,2020-08-26 19:30 ,positive
258,258,https://weibo.cn//u/5314893367,不正经的懒猫,女,湖北,114,88,40,还两次猥亵.,0,2020-08-26 19:30 ,negative
259,259,https://weibo.cn//u/5931537324,日月星河05,男,河北,49,86,27,回复@黝黑的粽子:肯定是官匪勾结,0,2020-08-26 19:28 ,negative
260,260,https://weibo.cn//u/6070189019,SUGARand李,男,山东,8,44,39,     举报             赞[0]         回复             今天 19:28 来自网页,0,2020-08-26 19:28 ,negative
261,261,https://weibo.cn//u/6293853019,宸铮YYT,男,其他,0,11,10,回复@汶坤儿姐姐:永州职业技术学院？,0,2020-08-26 19:27 ,positive
262,262,https://weibo.cn//u/5442043925,李长歌的舅舅,男,海外,6,124,57,这个男孩有担当，值得表扬。,0,2020-08-26 19:27 ,positive
263,263,https://weibo.cn//u/5931537324,日月星河05,男,河北,49,86,27,这就完了？那个姓黄警察不得查查？？又或者说他们整个的公安局不得查查？？况且要是没有舆论监督那警察也不一定会抓捕猥琐男,0,2020-08-26 19:27 ,negative
264,264,https://weibo.cn//u/6851808842,非洲黄与黑,女,新疆,92,7,83,回复@耶稣夫斯基:媒体水平比公检法高多了,0,2020-08-26 19:25 ,positive
265,265,https://weibo.cn//u/6851808842,非洲黄与黑,女,新疆,92,7,83,查办批捕的警察吧 看看有啥猫腻没 都是啥白痴载办案子啊,0,2020-08-26 19:24 ,negative
266,266,https://weibo.cn//u/6964216165,风吹云不动0837,男,其他,13,34,8,6,0,2020-08-26 19:24 ,positive
267,267,https://weibo.cn//u/2866870444,徐卡卡要减肥,男,云南,89,14,138,回复@居一龙家的猫:当地警察绝对就是和黑恶势力蛇鼠一窝的,1,2020-08-26 19:22 ,negative
268,268,https://weibo.cn//u/5727495265,醉丶生丶梦死,男,浙江,15,23,3,抓紧时间给人送个锦旗，顺便来场直播，绝对精彩,0,2020-08-26 19:21 ,positive
269,269,https://weibo.cn//u/5976775622,骰子砸红豆,男,湖北,10,61,61,回复@funny69967:只要不至死，算啥防卫过当呢,1,2020-08-26 19:20 ,negative
270,270,https://weibo.cn//u/7455770249,画影小剑剑,男,其他,144,68,4,这大概就是媒体人的担当吧,0,2020-08-26 19:20 ,positive
271,271,https://weibo.cn//soturi,纪逸,男,其他,395,494,24,依舆治安什么时候能改改？,0,2020-08-26 19:20 ,negative
272,272,https://weibo.cn//u/7455770249,画影小剑剑,男,其他,144,68,4,这大概就是媒体人的担当吧,0,2020-08-26 19:20 ,positive
273,273,https://weibo.cn//soturi,纪逸,男,其他,395,494,24,依舆治安什么时候能改改？,0,2020-08-26 19:20 ,negative
274,274,https://weibo.cn//u/6079230268,故宫奔驰何长工,女,其他,392,386,67,回复@东方今报:至少还是有好人的，,0,2020-08-26 19:19 ,positive
275,275,https://weibo.cn//449136449,差不多先生Almost,男,河南,857,171,347,对不起   请直接撤销分局办案人员   因为这件事情的发生   是对现今社会的最大侮辱,0,2020-08-26 19:16 ,negative
276,276,https://weibo.cn//u/5345011961,哀风逝4R,男,山东,73,27,138,屁民还有性别？？,0,2020-08-26 19:16 ,negative
277,277,https://weibo.cn//u/2154252615,安纳塔拉的心,女,香港,940,185,97,还有脸说美国无人权？,0,2020-08-26 19:16 ,negative
278,278,https://weibo.cn//u/2727115100,歹人9527,男,福建,754,249,282,接下来应该起诉猥亵的人，还有当地行政司法。。。按理解假如你女儿被猥亵，后面又被你遇到，你打麽？我肯定打死他,0,2020-08-26 19:16 ,negative
279,279,https://weibo.cn//u/2154252615,安纳塔拉的心,女,香港,940,185,97,还有脸说美国无人权？,0,2020-08-26 19:16 ,negative
280,280,https://weibo.cn//u/2727115100,歹人9527,男,福建,754,249,282,接下来应该起诉猥亵的人，还有当地行政司法。。。按理解假如你女儿被猥亵，后面又被你遇到，你打麽？我肯定打死他,0,2020-08-26 19:16 ,negative
281,281,https://weibo.cn//u/2691662531,逆风飞扬-------------,男,北京,878,283,208,正义得考舆论，唉,0,2020-08-26 19:13 ,negative
282,282,https://weibo.cn//u/5422111489,好好睡觉每天少吃,男,广东,3401,282,87,nice,0,2020-08-26 19:12 ,positive
283,283,https://weibo.cn//u/5758885409,软糯糯小笼包,女,河南,985,492,117, 都这时候了，还有一堆自称法学的在质疑男孩的见义勇为。有律师解答说男孩不构成故意伤害，一堆法学的还在那喷别人法盲。不敢想象这一群人未来成为相关法律工作者是什么样子。不说法律到底怎么规定的。法律不完善就要改进，这么教条主义干脆把秦汉唐宋元明清律法照搬过来好了,0,2020-08-26 19:11 ,negative
284,284,https://weibo.cn//733732789,说给你听mama,女,江西,37,72,8,果断关注,0,2020-08-26 19:09 ,positive
285,285,https://weibo.cn//u/5553071302,zhyhan,男,吉林,44,363,53,回复@东方今报:关注了关注了，加油,0,2020-08-26 19:09 ,positive
286,286,https://weibo.cn//733732789,说给你听mama,女,江西,37,72,8,回复@辅导员什么都会:没人管管渣浪吗只认钱,0,2020-08-26 19:08 ,negative
287,287,https://weibo.cn//u/6012308048,怦怦怦93,女,浙江,832,707,128,敢到处猥亵，因为和警方相关人员是亲戚吧//,0,2020-08-26 19:06 ,negative
288,288,https://weibo.cn//u/3478944817,清羽翡翡,女,天津,2486,721,488,小胡是勇斗流氓痞子的小英雄，放了小胡才是正确的，体现了公安与民同心同德，共治卑鄙流氓，净化社会风气，匡扶正义，鼓励人人不畏邪恶，敢干敢治，让歪风邪气不敢放肆冒头，老流氓年岁大不正经轻薄少女，还想以虚伤为由讹人而掩盖自己的丑恶肮脏行为，应当重罚。,0,2020-08-26 19:04 ,positive
289,289,https://weibo.cn//514385670,潘拉姑_维阿哲,男,河北,2718,173,598,服了,0,2020-08-26 19:04 ,negative
290,290,https://weibo.cn//u/5375812965,小猴子的仙桃,女,河南,753,383,120,正义虽晚但到🙏🙏🙏,0,2020-08-26 19:04 ,positive
291,291,https://weibo.cn//u/6148856530,暴躁绵羊2号,女,其他,522,821,99,回复@1212水壶:@永州警事 还钱,11,2020-08-26 19:02 ,negative
292,292,https://weibo.cn//u/7383113694,此去经年198409,男,辽宁,1,1,2,回复@居一龙家的猫:警察是什么职业,0,2020-08-26 19:00 ,negative
293,293,https://weibo.cn//u/6148856530,暴躁绵羊2号,女,其他,522,821,99,回复@辅导员什么都会:@来去之间 不是人,2,2020-08-26 19:00 ,negative
294,294,https://weibo.cn//u/5789960737,Mr_于司令,男,甘肃,2,42,1,感谢您们！！！这件事没有您们曝光又会是不了了之。,1,2020-08-26 18:59 ,negative
295,295,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,回复@PanYip:还要查一下这个老流氓的关系网，刚看到男孩父亲说有社会人介入，警察强行要求他们和解啥的,1,2020-08-26 18:58 ,negative
296,296,https://weibo.cn//u/6569264197,阿拉灯-神丁52019,男,其他,15,25,127,回复@居一龙家的猫:我严重怀疑这老头是谁的爹,0,2020-08-26 18:57 ,negative
297,297,https://weibo.cn//u/5109698153,壹夣贰叁年,男,海外,14,33,1245,回复@居一龙家的猫:跨省抓捕了解一下,0,2020-08-26 18:57 ,positive
298,298,https://weibo.cn//u/1673884535,天台人在玉环,男,浙江,236,72,180,的,0,2020-08-26 18:57 ,positive
299,299,https://weibo.cn//u/6569264197,阿拉灯-神丁52019,男,其他,15,25,127,那个警察能曝光一下吗，你抓犯人时候温柔么,0,2020-08-26 18:56 ,positive
300,300,https://weibo.cn//u/6169643641,LLM-wz,男,其他,18,109,10,回复@居一龙家的猫:地狱空荡荡，恶魔在人间。,0,2020-08-26 18:56 ,positive
301,301,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,回复@WB_初心不易:一般正常人都不能理解,0,2020-08-26 18:56 ,negative
302,302,https://weibo.cn//u/6326398114,我是一只慌慌鱼,女,其他,1228,163,25,无语。明明没有错,0,2020-08-26 18:55 ,negative
303,303,https://weibo.cn//u/6579331168,当代良人_,女,其他,8,82,2172, 居然是永州的,0,2020-08-26 18:55 ,positive
304,304,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,回复@路纬轩:明显警察跟老流氓一伙的！太气人了,1,2020-08-26 18:54 ,negative
305,305,https://weibo.cn//u/3202684091,黑米八宝粥ing,女,广东,2069,348,249,看了下网友的评论。嗯。你做的非常的好哦给你点赞。作为女生遇到危险还是希望有这样的男生保护我们的。感谢这些好男士,0,2020-08-26 18:54 ,positive
306,306,https://weibo.cn//u/2673932343,夏橘子喵,女,湖南,75,222,2230,回复@ShelleyPang:@-馬志豪- 这些警察也太恶心了 还影响了高考 真的该死,8,2020-08-26 18:54 ,negative
307,307,https://weibo.cn//u/3056930734,Donna1111,女,浙江,311,205,274,支持正义媒体,0,2020-08-26 18:54 ,positive
308,308,https://weibo.cn//haojingangela,郭郭Angela,女,海外,219,233,50,冷水滩分局是不是应该对此事给个说法？,0,2020-08-26 18:53 ,negative
309,309,https://weibo.cn//haojingangela,郭郭Angela,女,海外,219,233,50,冷水滩分局是不是应该对此事给个说法？,0,2020-08-26 18:53 ,negative
310,310,https://weibo.cn//u/7412598607,淮北为安,男,重庆,28,140,1,谢谢你们这样的媒体，感谢你们，好评博文写了一下,0,2020-08-26 18:53 ,positive
311,311,https://weibo.cn//a08880888,安静岁月,女,上海,4833,210,147, 大家关注一下这个事，就当用舆论帮帮见义勇为的男孩子了！,0,2020-08-26 18:52 ,negative
312,312,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,回复@oo笑笑oooooooo:有这样的警察，当地老百姓也是造孽了，感觉很黑啊,1,2020-08-26 18:52 ,negative
313,313,https://weibo.cn//u/7242456559,WAYNN2019,男,其他,904,682,7,不报道的话，还拘着呢。,1,2020-08-26 18:51 ,negative
314,314,https://weibo.cn//u/7409444458,壬子987,男,其他,24,145,90,回复@翎郴最帅:照这么说东方今报说不定也要马上约谈了,0,2020-08-26 18:50 ,positive
