,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
131,131,https://weibo.cn//u/6109554853,弥小糜,男,其他,2,90,40,我看的气都气死了,0,2020-08-25 21:21,negative
132,132,https://weibo.cn//u/5869556486,爱哭的孩子没猫,女,重庆,290,155,123,那以后还有什么公道所在,0,2020-08-25 21:19,negative
133,133,https://weibo.cn//u/7287729850,你像云吖,男,其他,18,29,4,回复@猫又是只喵:别和他对线了姐妹,0,2020-08-25 21:17,negative
134,134,https://weibo.cn//u/1980269323,美洲豹ruby,男,其他,9160,2588,997,踢死都不过分,0,2020-08-25 21:16,negative
135,135,https://weibo.cn//u/7287729850,你像云吖,男,其他,18,29,4,回复@空谷容川:你…你哪个法学院的,0,2020-08-25 21:15,positive
136,136,https://weibo.cn//u/6855633200,沙菩提233,男,河南,60,351,284,要不入个非洲籍？,0,2020-08-25 21:14,negative
137,137,https://weibo.cn//u/6855633200,沙菩提233,男,河南,60,351,284,回复@尖灬果儿:错的不是你，是这个世道。,1,2020-08-25 21:13,negative
138,138,https://weibo.cn//u/6855633200,沙菩提233,男,河南,60,351,284,公平正义就是个笑话，真的。这个江湖容不下热血侠义，所有的武侠小说最后都是归隐山林。,0,2020-08-25 21:12,negative
139,139,https://weibo.cn//u/5561199704,御崎吉佐美,女,其他,613,126,96,回复@阿夯yyyyyyyyy:而且一共就踹到一脚，直接故意伤害了，以后有猥亵的谁还敢动他？？？？,0,2020-08-25 21:11,negative
140,140,https://weibo.cn//u/5242532995,Baburbulu,女,其他,1359,376,12231,回复@思念变成海003:我也觉得这样很不合情理。我只是在说我在书里见过相关的法律规定,0,2020-08-25 21:10,negative
141,141,https://weibo.cn//u/5609412009,超大号奶兔,女,湖北,973,343,25,回复@RyuoYaegashi:我之前放了一张强奸文化的图，就是一个金字塔，却突然发现渣浪给我弄挂了，恶心,0,2020-08-25 21:09,negative
142,142,https://weibo.cn//u/5242532995,Baburbulu,女,其他,1359,376,12231,回复@思念变成海003:我只是复述我在书里看到的。别把情绪对着我,0,2020-08-25 21:08,negative
143,143,https://weibo.cn//u/6567427184,自如866,男,其他,501,77,115,生财之道：猥亵－故意逃跑－被打－索赔    （可以如此理解吗？,0,2020-08-25 21:08,negative
144,144,https://weibo.cn//u/5471956670,王雅婷YE,女,湖北,19,272,33,太可怕了,0,2020-08-25 21:07,negative
145,145,https://weibo.cn//u/3812713150,雪村真鳥,男,其他,49,67,17,明白了，以後絕不能幫人，幫人就是錯。以後別人問小生為什麼這麼自私冷漠，就說是警察教的，讓他看看這新聞。,0,2020-08-25 21:06,negative
146,146,https://weibo.cn//u/2825494895,快乐数钱小朋友,女,重庆,1156,320,131,不去抓难道还指望警察和路人吗 身为男友 我觉得这个弟弟很勇敢 很有担当,0,2020-08-25 21:06,positive
147,147,https://weibo.cn//u/7091907567,雪落千秋KKK,男,吉林,40,842,29,回复@_羽玦_:举个例子，抓小偷时候如果捆的时间太长涉及非法拘禁，打小偷是故意伤害……还是肯尼亚的措施有效，抓住这些垃圾直接抽鞭子不用负责,0,2020-08-25 21:00,negative
148,148,https://weibo.cn//u/7091907567,雪落千秋KKK,男,吉林,40,842,29,回复@木子草右两点水:他碰你胸那一下就直接躺地上抱住他腿不让走，朋友威胁报警，就说打坏了要赔偿，治无赖还得用无赖的办法,1,2020-08-25 20:57,negative
149,149,https://weibo.cn//u/3848285296,打败怪兽的哆啦a梦,女,云南,1444,3298,410,刷新认知,0,2020-08-25 20:53,negative
150,150,https://weibo.cn//u/1955353253,空大MAOU,男,四川,13,617,91,@小鲜-colorful,0,2020-08-25 20:51,positive
151,151,https://weibo.cn//u/6053390329,乂hua,女,上海,339,579,14,恶心,0,2020-08-25 20:46,negative
152,152,https://weibo.cn//u/6053390329,乂hua,女,上海,339,579,14,我TM气死,0,2020-08-25 20:46,negative
153,153,https://weibo.cn//u/5623866717,打捆人生2015,男,河北,4523,704,391,为阻止其逃跑，只踢中一脚，虽不能称之为‘’见义勇为‘’，但不应负刑责。,0,2020-08-25 20:42,negative
154,154,https://weibo.cn//u/5115577470,小勺的狗腿子,男,广东,41,48,21347,回复@德川瑞渊耶维奇:应该给逃犯打个滴滴送回家,13,2020-08-25 20:41,negative
155,155,https://weibo.cn//u/6231928372,猫又是只喵,女,山东,94,117,27,回复@空谷容川:我也没说追他的人就想惩罚他啊？你咋解读出来的？我说的是追他的人是为了抓住他交给警方啊？我可没有说过公民有权惩罚任何人ok？不要过分解读ok？,0,2020-08-25 20:37,negative
156,156,https://weibo.cn//u/6062163760,森的鱼塘,女,四川,242,304,45,@最高人民检察院,0,2020-08-25 20:32,positive
157,157,https://weibo.cn//u/6181159775,一枚石叶子,男,上海,3,18,10,回复@zx一个人的旅行:说了是程度问题，群众可以帮忙抓难道可以帮忙杀嘛，而且通缉的都是相对重罪的，而且警察发了通缉令和这个情况又是两个问题。,0,2020-08-25 20:28,negative
158,158,https://weibo.cn//u/7362188943,我是檬杳,女,其他,4,47,3,真恶心，以后谁还敢见义勇为,0,2020-08-25 20:21,negative
159,159,https://weibo.cn//u/3797070613,不想改名的小小N,女,广东,3771,319,54,这法律和警方过于扯淡了，一时间不知道该怎么槽。,0,2020-08-25 20:15,negative
160,160,https://weibo.cn//u/7372336479,思念变成海003,男,甘肃,1,9,1,回复@Baburbulu:按照你这样说是不是我们随便可以猥琐别的女生，然后跑路就没事了？？？好人被法绑，坏人被同情？,0,2020-08-25 20:14,negative
161,161,https://weibo.cn//u/1569927487,五花肉和猪猪皮,男,浙江,1093,310,75,回复@深坑巨炮:这不就是警察没声张的前提了吗,0,2020-08-25 20:13,negative
162,162,https://weibo.cn//u/7372336479,思念变成海003,男,甘肃,1,9,1,回复@别致的小年轻儿:很好。照你这样说。以后路见不平就不用管了。跟不是你撞的你扶什么一个道理？学点法律就是人上人了？你这种白痴怎么活到现在的,0,2020-08-25 20:12,negative
163,163,https://weibo.cn//u/5541037139,时遇安然lyh,女,广东,1500,295,45,这样处理，以后遇事了谁敢出手帮忙啊。法治之下也应给予正确的社会价值观，现社会太多人遇事不敢帮,0,2020-08-25 20:11,negative
164,164,https://weibo.cn//u/5871619301,七月份尾巴的夏天,女,黑龙江,46,214,59,这尼玛就是法治社会？？？,0,2020-08-25 20:05,negative
165,165,https://weibo.cn//u/6499744516,初商贰祁,女,陕西,203,318,60,有些人学法学傻了，如果知法懂法的后果是这样那我只想当个法盲，那样我起码还是个人。,2,2020-08-25 20:00,negative
166,166,https://weibo.cn//u/2644952610,ylyhkmsn,男,海南,376,391,825,回复@落花风子:说是旧伤了 五十多岁的人 被小男孩踢了一脚 就这样了 客观上说是有因果关系的 诶,0,2020-08-25 19:56,negative
167,167,https://weibo.cn//u/5702146213,舞之樱韵mm,女,天津,135,518,46,想起来一个新闻，警察正在追犯罪嫌疑人，一老大爷一脚将罪犯绊倒，不知道罪犯摔坏了，老大爷是不是也得坐牢,1,2020-08-25 19:55,negative
168,168,https://weibo.cn//u/2984051503,_SXQI,女,山东,229,270,684,这老头是你们爹？？？,0,2020-08-25 19:52,negative
169,169,https://weibo.cn//u/1679556280,坐看云卷云舒2011,男,内蒙古,7175,424,319,那里的警察 猪狗不如！！！,0,2020-08-25 19:49,negative
170,170,https://weibo.cn//lihuaruxue,梨花如雪独一枝,女,上海,7958,590,959,回复@kellylilyzhang:所以想起来很绝望,0,2020-08-25 19:48,negative
171,171,https://weibo.cn//u/3182125870,duozzang,女,其他,219,51,113,有病吗？犯罪没成本了是吧？,1,2020-08-25 19:47,negative
172,172,https://weibo.cn//u/6430016657,宝宝要可爱呢,男,湖北,338,96,12,回复@梨花如雪独一枝:会闹的孩子有肉吃,2,2020-08-25 19:43,positive
173,173,https://weibo.cn//u/6430016657,宝宝要可爱呢,男,湖北,338,96,12,回复@仓珝:现在“见义勇为”可能已经成为了贬义词，前两天两个女生非常努力救一个老人但却没救活，却被人喷的不行，老人的家人们都看不下去了这才发声表示感谢，可见对于现在的社会这件事不一定是个好事了,7,2020-08-25 19:43,negative
174,174,https://weibo.cn//u/7367245298,毛仔咯,男,北京,2,31,1,现在的法律给所有人的感觉就是 你可以犯罪 但是会有执法机关来惩罚 但普通人不能用暴力制止犯罪 因为暴力和执法不属于百姓。,0,2020-08-25 19:39,negative
175,175,https://weibo.cn//u/5987629883,夜色的花火,男,重庆,6,289,12,回复@电商胡胡:我现在就要当个喷子，我tm就希望你家人外面遇事没任何人帮，反正帮了还可能被你说也许你这不是见义勇为，等警方公布。,0,2020-08-25 19:38,negative
176,176,https://weibo.cn//u/5977764788,阿无最喜欢白起先生,女,宁夏,9,76,24,回复@嘿快藏起来:,2,2020-08-25 19:36,negative
177,177,https://weibo.cn//u/6289662564,ANIROMMAN07336,男,其他,8,840,9,还有王法吗！还有王法吗！,0,2020-08-25 19:33,positive
178,178,https://weibo.cn//u/5100469324,RyuoYaegashi,男,海外,1049,416,161,回复@想想施拉姆会怎么做:你搞得清楚那就说说看，说不出个所以然不用你来指指点点，别瞎杠,0,2020-08-25 19:29,negative
179,179,https://weibo.cn//u/2747835667,深深深的绯花玉,女,山东,1486,121,118,这个案子传到国际上，还不得笑话我们？,0,2020-08-25 19:24,negative
180,180,https://weibo.cn//u/5815316969,慈一ciyi,女,湖南,689,367,73,回复@电商胡胡:为了防止他逃跑的追逐踢伤和无理的踢上也应该有区别吧！,2,2020-08-25 19:24,negative
181,181,https://weibo.cn//u/5272217175,想想施拉姆会怎么做,女,山西,239,269,432,回复@RyuoYaegashi:你搞清楚通报或者新闻消息怎么写 别瞎杠,0,2020-08-25 19:24,negative
182,182,https://weibo.cn//jackylaolang,钩子船长的每一天,男,天津,697,395,373,颠倒黑白，感谢你们，从此流氓可以随意猥亵袭胸摸屁股了，看谁敢还手！,0,2020-08-25 19:16,negative
183,183,https://weibo.cn//u/6002297433,小陈一定过,女,江苏,77,258,56,警察局是不是需要罗翔罗老师来给你们上课啊,0,2020-08-25 19:13,positive
184,184,https://weibo.cn//u/3522792352,相叶小路,女,江苏,349,96,88,我记得高中的时候，有次一个人逛超市，有个男的突然摸了一下我的胸，我当时还以为那个人一不小心碰到我了，就没在意。可是一会我的屁股又被摸了一下，然后我回头看了一下那个男的，那个男的对着我意味不明的笑，我当时就反应过来了，这是个变态，赶紧跑远了。多年过去了，我还记得那件事,0,2020-08-25 19:09,negative
185,185,https://weibo.cn//u/2454100147,老王家的向宇葵yao莉,女,广东,13394,232,481,阻止逃跑是故意伤害？？？？？？,0,2020-08-25 19:07,negative
186,186,https://weibo.cn//u/1799468672,小鸣要吃笨nana,女,湖北,4074,580,1215,坏人变老了,0,2020-08-25 19:06,negative
187,187,https://weibo.cn//u/6785050139,xixixixi和,男,其他,1,87,8,这不属于见义勇为还犯法？法律不是一成不变的，那些不合理的法律早就该改了。,0,2020-08-25 19:03,negative
188,188,https://weibo.cn//u/1697319617,yunyun79,女,上海,4395,548,335,照这样发展， 那么以后遇见这种事情，男生都不可以见义勇为，还必须得受害女生自己上去踹！！！！,0,2020-08-25 19:03,negative
189,189,https://weibo.cn//u/3901061467,小辣椒兴子,女,内蒙古,3341,228,86,没事 摸吧 反正按轻伤之类的算 摸能轻伤？ 没关系被摸一下怎么了...,0,2020-08-25 19:02,negative
190,190,https://weibo.cn//u/3033786465,Alexinhoooo,男,其他,988,544,800,回复@热爱生活的马铃薯:如果公安和检察院都沉默  那真的要往上跑了,0,2020-08-25 19:00,negative
191,191,https://weibo.cn//zouklj,心晴不怕雷雨天,男,广东,38,75,40,回复@Simulatie:出唐慧案的地方，同样的公安，传统艺能了,10,2020-08-25 18:57,positive
192,192,https://weibo.cn//u/2706740707,o斑斓五彩夏熙华o,女,北京,2256,137,3,........,0,2020-08-25 18:56,negative
193,193,https://weibo.cn//zouklj,心晴不怕雷雨天,男,广东,38,75,40,恭喜永州公安喜提热搜,0,2020-08-25 18:56,positive
194,194,https://weibo.cn//u/3833911494,热爱生活的马铃薯,女,湖南,732,210,244,回复@Alexinhoooo:几个月了，一直在维权，然而，并没有用。我们都知道qj跟受害人是女同没有任何关系，她只是一个被侵害的女性，但这硬是成了jc不予立案的借口，所有的话题都没了，可以搜关键词新入职员工被qj,3,2020-08-25 18:55,negative
195,195,https://weibo.cn//u/6297391629,Star-Webber,女,其他,343,121,19,看到这个真的要气晕了，瞎jb办案,0,2020-08-25 18:53,negative
196,196,https://weibo.cn//u/5863052066,害怕闪电10914,女,其他,515,528,171,回复@闪电炸鱼丸:太不公平了，该剁了他的手,0,2020-08-25 18:53,negative
197,197,https://weibo.cn//u/3033786465,Alexinhoooo,男,其他,988,544,800,回复@热爱生活的马铃薯:啊那受害者是女同和被强奸有什么关系  这绝对是要立案的  没有后续吗？,1,2020-08-25 18:52,negative
198,198,https://weibo.cn//u/5661616925,内置空调,女,湖南,3755,1072,783,回复@Baburbulu:因为当时是说甲夺过了刀，所以乙没有杀害甲的能力，甲夺刀防卫导致乙受伤算故意伤人还是防卫过当来着,0,2020-08-25 18:52,negative
199,199,https://weibo.cn//u/3033786465,Alexinhoooo,男,其他,988,544,800,回复@阿Ken上白班早出晚归:不同犯罪行为的现实紧迫危险性不一样  如果是严重暴力犯罪可以特殊防卫,0,2020-08-25 18:50,negative
200,200,https://weibo.cn//u/6293338077,铁马冰盒盒盒,女,海外,2380,505,88,一边是公安机关说希望优秀的人民群众能帮助他们抓住罪犯，另一边是人民群众帮助公安抓捕猥亵犯被刑拘，那么问题来了，到底听谁的,4,2020-08-25 18:48,negative
201,201,https://weibo.cn//u/3833911494,热爱生活的马铃薯,女,湖南,732,210,244,回复@Alexinhoooo:受害者是女性,0,2020-08-25 18:47,negative
202,202,https://weibo.cn//u/6150150646,Xue小希,女,海外,64,168,36,不要让正义的人失望。,0,2020-08-25 18:46,positive
203,203,https://weibo.cn//u/6832707983,梁万夫,男,湖南,10,108,4,回复@尖灬果儿:如果法律和大部分人的认知有冲突，甚至影响全民道德水平，那么错的就是法律。法律错了，执法人员还要维护它，上层领导不关注不关心，只会导致一错再错，人与人之间越来越冷漠，最终动摇爱国思想。我现在还很爱我的国家，但是我的国家终究毁在一群高智商的没有人性的管理人员手中，我很难过。,3,2020-08-25 18:45,negative
204,204,https://weibo.cn//u/5070045863,狼烟tBG,女,海外,35,70,72,真的对公安这种行为无语 疯了,3,2020-08-25 18:45,negative
205,205,https://weibo.cn//u/7495025166,全球废话大赛总冠军,男,其他,47,71,7,不是 肘击胸部是干嘛呢,0,2020-08-25 18:43,negative
206,206,https://weibo.cn//u/1831816702,暖玉六六,女,河南,737,525,72,他要是不跑，男同学手没受伤，会踢他吗？这是故意伤害？,0,2020-08-25 18:43,negative
207,207,https://weibo.cn//u/1003125882,独自爱Z,女,其他,1,16,71,估计那老头现在躺在床上正得意呢，这种结局真的颠覆我的价值观哎！怪不得现在的人越来越冷漠了，原因就是这么来的。,0,2020-08-25 18:42,negative
208,208,https://weibo.cn//u/6817188191,煤球900,男,福建,372,8,24,这不怪现在的人为什么会越来越冷漠,0,2020-08-25 18:40,negative
209,209,https://weibo.cn//u/3033786465,Alexinhoooo,男,其他,988,544,800,回复@热爱生活的马铃薯:真的吗  男性虽然不能强奸男性  但是可以定强制猥亵侮辱罪呀,0,2020-08-25 18:40,negative
210,210,https://weibo.cn//u/7403909047,烟宇·喵先森,男,其他,3,26,2,回复@嘿快藏起来:瞅瞅自己微博言论有多无聊就知道您智商有多高,0,2020-08-25 18:37,negative
211,211,https://weibo.cn//u/6452839097,小桢今天很开心,女,广东,126,294,33,人才啊！你们和强奸犯公情了是吧,0,2020-08-25 18:35,negative
212,212,https://weibo.cn//u/5242532995,Baburbulu,女,其他,1359,376,12231,回复@内置空调:是吗？我不知道诶，我只是最近在看公基，书上这么写的,0,2020-08-25 18:34,positive
213,213,https://weibo.cn//u/3810256540,提拉米苏苏苏_,女,海外,59,91,38,看了太生气了，希望好人有好报，猥亵男能够得到应有的惩罚！,0,2020-08-25 18:34,negative
214,214,https://weibo.cn//u/5661616925,内置空调,女,湖南,3755,1072,783,回复@Baburbulu:可是我国法律叛过这种案子，乙持刀欲杀害甲，甲夺刀防卫导致乙受伤，然后甲去坐牢了，好像11～14年左右的案子,0,2020-08-25 18:29,negative
215,215,https://weibo.cn//u/5678886325,yucid,女,安徽,82,279,45,？？？？？？？,0,2020-08-25 18:29,negative
216,216,https://weibo.cn//u/5529410481,启鲤鱼打挺,女,其他,151,199,10,？？？？？？？,0,2020-08-25 18:29,negative
217,217,https://weibo.cn//u/2964669323,sxbx九,女,广东,83,576,322,无语😓这以后谁还会保护其他人,0,2020-08-25 18:28,negative
218,218,https://weibo.cn//u/6363997227,倔强不屈的武松打虎,男,河北,429,853,130,对这些咸猪手，臭变态，不来点猛药，怎能压制他们的嚣张气焰。,0,2020-08-25 18:28,negative
219,219,https://weibo.cn//u/6303940921,兔叽兔叽叫喵喵,女,其他,1091,87,29,这个人迷惑了？？？,0,2020-08-25 18:28,negative
220,220,https://weibo.cn//u/2509893300,不想回来的远方的Lisa,女,浙江,394,230,97,放过了老色坯，惩罚了见义勇为的人，可真行啊，和南京法官有的一拼,0,2020-08-25 18:26,positive
221,221,https://weibo.cn//u/3819535790,Timsmiss,女,辽宁,433,316,319,判罚666666，照这样的话，女孩被猥亵啦，男友不踹他那还得感谢猥亵那老头呗,0,2020-08-25 18:22,negative
222,222,https://weibo.cn//u/1828624771,新茗825,女,河南,1712,496,80,迷惑,0,2020-08-25 18:18,negative
223,223,https://weibo.cn//334512576,神经熊,女,上海,42981,1753,14919,这咋就不能踢了？踢一脚算客气的，猪蹄都应该给他剁了,0,2020-08-25 18:17,negative
224,224,https://weibo.cn//u/5686627491,云母型飞母舰一番舰羽中,男,其他,15,48,63,回复@曾涛ll:你家官员需要去商场猥亵？都是互相请着去豪华会所的好吧,0,2020-08-25 18:17,negative
225,225,https://weibo.cn//u/5523830553,kellylilyzhang,女,广东,1293,250,102,回复@仓珝:你家有矿还是你不想你家后代考公务员了，知不知道刑拘会影响你家后代考公务员,6,2020-08-25 18:15,negative
226,226,https://weibo.cn//u/2262189822,风舞箐梦,女,其他,1395,768,247,不是，我想知道警察抓坏人，坏人受伤了要怎么处理？,0,2020-08-25 18:15,negative
227,227,https://weibo.cn//hanjiangxue371,老赵不算老,男,河南,130,118,36,回复 ,0,2020-08-25 18:14,positive
228,228,https://weibo.cn//u/5523830553,kellylilyzhang,女,广东,1293,250,102,回复@梨花如雪独一枝:这样子的话，流氓可以在大街上随意猥亵女子,1,2020-08-25 18:14,negative
229,229,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:乖，把我前面回复你的好好看一看，我在前面已经解释过了，过目就忘的能力咱能不学就不学。求求了别再艾特我了。,0,2020-08-25 18:11,negative
230,230,https://weibo.cn//u/5609088485,雪诺宝宝喵喵喵,女,山东,2729,277,97,神经病吧   见义勇为被拘留？,0,2020-08-25 18:11,negative
231,231,https://weibo.cn//u/6575962619,刘雨昕的右脸a,女,其他,47,153,2,受了伤就成了别人的错了？什么鸟人呢,0,2020-08-25 18:09,negative
232,232,https://weibo.cn//u/1942137791,迭迭香RoseMary,女,上海,1467,1364,223,这件事赶在民法典刚刚实行之后，社会影响确实比较恶劣了，看看港警都是抓人后法官审判，这是民警定私刑了吧,0,2020-08-25 18:09,negative
233,233,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:我是不清楚，我只知道刑事拘留犯的事要大才能这样，然后我的确又百度了，我看了看七个条件没有啊，那你解释解释没有这些条件为什么刑事拘留呢？,0,2020-08-25 18:09,negative
234,234,https://weibo.cn//u/1747580852,睡着睡着就困了_,女,浙江,1311,1070,1375,就是谁受伤谁有理，真够扯的，别人不追，你们倒是去追啊，难道看着嫌犯逃跑,0,2020-08-25 18:08,negative
235,235,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:不是说这两个你以为什么?本来就这两个，我瞎了，你瞎了，他们能刑事拘留他了?那老头行政拘留都没进去,0,2020-08-25 18:06,negative
236,236,https://weibo.cn//u/5836613865,成全你的明天和我的夏天,女,四川,299,143,38,高度重视你妹啊重视成这样。那以后有人入室抢劫我连还手都不能还手了是吧?那女生就是活该呗?,1,2020-08-25 18:03,negative
237,237,https://weibo.cn//u/2941644177,你超可爱啾咪,女,海外,467,275,123,说这男的没找关系我都不想相信,1,2020-08-25 18:02,negative
238,238,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:我服，你说的是行政拘留和刑事拘留吧，对不起我只是没想到连这个都得给你说全了不然你都能理解叉，得嘞，你这话一出我就知道你压根没听懂我之前说的什么，鸡同鸭讲。约会去了，祝您七夕快乐，拜拜,0,2020-08-25 18:02,negative
239,239,https://weibo.cn//u/7043455202,o赤道记忆_,女,其他,409,394,121,以后见到猥亵还要三思后行怕自己会不会被拘留呢,0,2020-08-25 18:02,negative
240,240,https://weibo.cn//u/6410010747,晒笑流浪18565,男,其他,0,35,1,其实明白了，犯罪已经终止了，除了警察就不能对嫌疑人进行有攻击性的行为，我们能做的只有报警，但猥亵袭胸这种行为，中国十个地方警察机关有八个不会再管了，除非你爸是局长,0,2020-08-25 18:01,negative
241,241,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:我是一知半解我承认啊，但是你这个脑残，一开始我看你说的牛逼的要死，以为你是个法学生，说我一知半解，你不是?您更高贵，我今天半法盲告诉你了刑拘和拘留不一样，你还要瞎扯人家一样，我也没法子，你牛逼,0,2020-08-25 17:58,negative
242,242,https://weibo.cn//u/5763182796,Lee-如风飘过,女,广东,255,81,24,犯罪成本越来越低，见义勇为居然还要付出巨大代价，真是荒谬的社会现实,0,2020-08-25 17:56,negative
243,243,https://weibo.cn//u/3880151731,我要吃100个桃子,女,上海,97,202,263,回复@尖灬果儿:现在这个话题已经被封了,11,2020-08-25 17:56,negative
244,244,https://weibo.cn//u/5857614228,可是可是lii,男,其他,635,2730,186,回复@中华田园小土人aa:还挺难的，换大多数女孩多少都有点，感恩感谢男孩吧，没必要有太多负罪感，还是希望变态能愧疚，能自责,0,2020-08-25 17:55,negative
245,245,https://weibo.cn//u/6912006269,萧吟YIN·w,女,其他,29,44,4,回复@老赵不算老:补偿归补偿，但如果证明男孩是为了制止嫌疑人离开就不会被关起来啊，现在公安的意思是蓄意报复，所以违法。猥亵和故意伤害分开判，公安这样是没错。但如果他们愿意去重新审理，男孩也有很大可能被判无罪。,0,2020-08-25 17:55,negative
246,246,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@乱入君:你说得对，他的情况缺乏充分的出罪理由，需要由法院定，所以警察抓人没问题呀。最后法院如果定为胡某是过失，就不是犯罪了。,0,2020-08-25 17:54,positive
247,247,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:另外度娘没有告诉你公安局立案的两个条件是什么？那你还不赶紧去问问度娘？求求了，不懂的事少开点口吧,0,2020-08-25 17:54,negative
248,248,https://weibo.cn//u/7268648860,炉火糖粥啾咪,女,重庆,93,614,21,恶心，那谁还敢见义勇为,0,2020-08-25 17:53,negative
249,249,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:……一知半解的法盲比一无所知的法盲更可怕，靠度娘以点代面分析问题的更是可怕。我也不指望能给你说明白了，纠正你自己的语言漏洞，都说了刑事拘留，拘留可以，毕竟有视频，刑拘不可以，因为没有直接证据（前面自己还怼我说把这当成两个意思有印象吗？）瞧瞧你说的什么。,1,2020-08-25 17:53,negative
250,250,https://weibo.cn//sandylxy,花火迷迷,女,广东,1435,1103,624,有没有法律资深人士，援助下见义勇为少年啊,0,2020-08-25 17:52,negative
251,251,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@ylyhkmsn:其实我搞不懂，为什么一定认为这货骨折一定是男孩的原因，当时没毛病，过两天要20万了,0,2020-08-25 17:48,negative
252,252,https://weibo.cn//u/7457419092,stay-clam不许哭,女,其他,5,152,14,就想问问jc到底该怎么做才正确 原地等你们来吗,0,2020-08-25 17:48,negative
253,253,https://weibo.cn//u/3286245065,ButtmanHorsey,男,四川,96,313,138,回复@老750415:来，今天你开车超速把我撞了，事后我能不能直接把你打骨折,0,2020-08-25 17:46,negative
254,254,https://weibo.cn//u/6985103415,小婕同学HYJ,女,内蒙古,15,39,20,真的无语，干点人事中吗？有点脑子吧，真的刷新我三观，故意猥琐别人的还挣着钱了?！,1,2020-08-25 17:45,negative
255,255,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:仔细百度一下，除非百度骗人，再看看新闻，现在没证据都能立案调查了，牛逼，拘留可以，毕竟有视频，但是不拿出那死老头进医院和这男孩子有直接关系的证据，就能刑拘，当场逮捕重大嫌疑犯,0,2020-08-25 17:44,negative
256,256,https://weibo.cn//u/5935940616,中华田园小土人aa,女,其他,33,167,277,回复@可是可是lii:那肯定是的 我只是说如果是女同学角度 可能会这样自责,0,2020-08-25 17:44,negative
257,257,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:这方面我不懂，所以我百度了一下，警察还没证据认定他故意伤害，根本不能这样做，这警察是认为那监控就是证据了，你更牛逼，觉得没证据，先逮起来再找，哈哈笑死我,0,2020-08-25 17:41,negative
258,258,https://weibo.cn//u/7278286133,柳剑一,男,上海,8,128,2,一种行为虽然侵犯了法益，但如果这种行为在伦理生活中是被鼓励的，那么无论如何他都不是犯罪。,0,2020-08-25 17:40,positive
259,259,https://weibo.cn//u/5626793826,战憨憨的小肥虾,女,江苏,650,254,3040,如果见义勇为都得被这样对待那以后谁还敢见义勇为呢？不要寒了好人的心啊！然后让恶人逍遥法外！,0,2020-08-25 17:39,negative
260,260,https://weibo.cn//u/6421260568,高尚li,女,河北,81,391,143,这也太寒人心了，社会就是这样被搞得乌烟瘴气的,0,2020-08-25 17:38,negative
261,261,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:我真的服……警察认定是“故意伤害”，所以也按照“故意伤害”去收集证据采取措施，然而最后到底是不是故意伤害，一锤子定音是法院的事，跟警察认不认为没有屁关系,0,2020-08-25 17:37,negative
262,262,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:我说的不是报告立案有问题，主语是什么东西看了你也不知道啊，是记者问警察，警察铁定认为人家故意伤害了，他有权利?,0,2020-08-25 17:34,negative
263,263,https://weibo.cn//u/2325546673,华碧卓,女,陕西,391,398,178,？？？,0,2020-08-25 17:34,negative
264,264,https://weibo.cn//u/1924746527,dc情迷巴塞罗那,男,辽宁,413,226,263,嫌犯！胡家x，这待遇没谁了,0,2020-08-25 17:34,negative
265,265,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:你所谓的“罪名都安上了”，不过是公安机关以“故意伤害”进行立案。欢迎理性辩论，拒绝无脑辱骂。,0,2020-08-25 17:32,negative
266,266,https://weibo.cn//u/3655524642,乱入君,男,江苏,3644,1597,258,回复@空谷容川:制止逃跑啊，我又没想打骨折，只是踢倒，那问题来了，有个逃犯在逃跑，我伸脚绊倒他轻伤一级是不是故意伤害。。。,0,2020-08-25 17:31,negative
267,267,https://weibo.cn//u/6694346963,校草本草子,男,其他,43,71,6,回复@一张讽刺脸:我之前说的是看出来写的什么，你给我整个看的到可不一定看得懂,0,2020-08-25 17:31,negative
